Order ID,Date,Product Category,Product,Region,Quantity,SalesAmount,Cost,Profit,ProfitMargin
ORD-75053,2025-10-06,Clothing,Jackets,Middle East & Africa,1,145.59,46.74,98.85,0.6789
ORD-55664,2025-10-06,Electronics,Tablets,North America,5,9030.79,6895.52,2135.27,0.2364
ORD-33498,2025-10-06,Accessories,Smartwatches,Middle East & Africa,7,1075.15,544.6,530.55,0.4935
ORD-78347,2025-10-06,Home Goods,Chairs,North America,9,1846.22,1231.14,615.09,0.3332
ORD-70611,2025-10-06,Clothing,T-Shirts,North America,10,228.03,68.96,159.07,0.6976
ORD-18887,2025-10-06,Clothing,Jackets,North America,8,916.73,370.46,546.27,0.5959
ORD-14677,2025-10-06,Home Goods,Lamps,Europe,9,740.13,464.32,275.81,0.3726
ORD-73289,2025-10-06,Clothing,Sneakers,North America,4,514.86,249.94,264.92,0.5145
ORD-82673,2025-10-06,Clothing,Sneakers,North America,6,761.07,259.12,501.95,0.6595
ORD-67369,2025-10-06,Electronics,Monitors,Asia Pacific,9,14871.19,10433.6,4437.59,0.2984
ORD-18768,2025-10-07,Electronics,Monitors,Europe,2,1677.14,1197.61,479.53,0.2859
ORD-97732,2025-10-07,Electronics,Monitors,Europe,2,3273.2,1975.61,1297.59,0.3964
ORD-45395,2025-10-07,Home Goods,Lamps,Latin America,7,764.61,412.29,352.31,0.4608
ORD-74388,2025-10-07,Accessories,Headphones,North America,5,591.48,289.29,302.2,0.5109
ORD-68192,2025-10-07,Electronics,Laptops,Latin America,3,2461.11,1585.45,875.66,0.3558
ORD-76160,2025-10-07,Home Goods,Chairs,Middle East & Africa,8,3996.85,2120.35,1876.5,0.4695
ORD-17274,2025-10-07,Electronics,Tablets,North America,7,7609.51,6058.28,1551.23,0.2039
ORD-57993,2025-10-07,Electronics,Laptops,Middle East & Africa,7,6176.24,4809.45,1366.79,0.2213
ORD-77690,2025-10-07,Accessories,Headphones,Latin America,1,20.18,8.61,11.57,0.5735
ORD-49749,2025-10-07,Electronics,Smartphones,Europe,5,2252.37,1741.96,510.41,0.2266
ORD-38394,2025-10-07,Accessories,Backpacks,Middle East & Africa,5,878.67,388.69,489.98,0.5576
ORD-22068,2025-10-07,Clothing,T-Shirts,Europe,7,143.74,61.49,82.25,0.5722
ORD-88802,2025-10-07,Electronics,Tablets,Asia Pacific,7,3058.19,1980.55,1077.64,0.3524
ORD-63286,2025-10-08,Clothing,Jeans,Middle East & Africa,2,262.16,86.05,176.11,0.6718
ORD-89994,2025-10-08,Electronics,Tablets,North America,2,3823.37,2567.09,1256.28,0.3286
ORD-95230,2025-10-08,Electronics,Tablets,Latin America,6,8704.46,6933.15,1771.32,0.2035
ORD-18193,2025-10-08,Home Goods,Lamps,Asia Pacific,5,3402.64,2047.76,1354.88,0.3982
ORD-16158,2025-10-08,Electronics,Monitors,Middle East & Africa,1,717.5,455.0,262.5,0.3659
ORD-61460,2025-10-08,Home Goods,Desks,Middle East & Africa,2,778.75,404.75,374.0,0.4803
ORD-78946,2025-10-08,Accessories,Headphones,Europe,3,572.44,318.64,253.8,0.4434
ORD-20117,2025-10-08,Home Goods,Sofas,North America,5,496.69,313.43,183.26,0.369
ORD-82060,2025-10-08,Accessories,Chargers,Europe,5,823.1,489.82,333.28,0.4049
ORD-14732,2025-10-08,Home Goods,Sofas,Europe,4,879.21,596.33,282.88,0.3217
ORD-42085,2025-10-08,Home Goods,Desks,Middle East & Africa,1,319.25,191.14,128.11,0.4013
ORD-82512,2025-10-08,Clothing,Sneakers,North America,10,270.34,111.33,159.01,0.5882
ORD-47810,2025-10-08,Home Goods,Sofas,Europe,6,1429.15,966.49,462.66,0.3237
ORD-91698,2025-10-08,Accessories,Chargers,Middle East & Africa,6,1635.6,820.26,815.34,0.4985
ORD-49949,2025-10-08,Accessories,Smartwatches,Asia Pacific,7,2026.59,1055.85,970.73,0.479
ORD-97415,2025-10-09,Home Goods,Chairs,Middle East & Africa,5,886.43,446.89,439.54,0.4959
ORD-85445,2025-10-09,Electronics,Laptops,Asia Pacific,7,3408.37,2184.6,1223.77,0.359
ORD-12691,2025-10-09,Home Goods,Lamps,Asia Pacific,9,5162.05,3295.47,1866.58,0.3616
ORD-69375,2025-10-09,Clothing,Jackets,Latin America,9,522.59,256.11,266.48,0.5099
ORD-83423,2025-10-09,Clothing,Jeans,North America,4,178.68,77.05,101.63,0.5688
ORD-95818,2025-10-09,Accessories,Chargers,Middle East & Africa,2,119.28,48.91,70.37,0.5899
ORD-33601,2025-10-09,Accessories,Chargers,Middle East & Africa,7,1468.27,654.35,813.91,0.5543
ORD-35773,2025-10-09,Electronics,Smartphones,North America,4,6666.54,4167.24,2499.3,0.3749
ORD-49756,2025-10-09,Home Goods,Chairs,Middle East & Africa,3,468.02,299.28,168.74,0.3605
ORD-57711,2025-10-09,Accessories,Chargers,Asia Pacific,6,846.81,500.28,346.52,0.4092
ORD-41594,2025-10-09,Accessories,Backpacks,Asia Pacific,7,379.95,175.62,204.34,0.5378
ORD-93909,2025-10-09,Electronics,Monitors,Middle East & Africa,9,11008.26,6687.84,4320.42,0.3925
ORD-64615,2025-10-09,Home Goods,Lamps,Latin America,6,4583.45,2963.06,1620.39,0.3535
ORD-35518,2025-10-10,Home Goods,Desks,Middle East & Africa,2,895.05,587.82,307.22,0.3432
ORD-31779,2025-10-10,Electronics,Smartphones,Europe,9,15716.86,12521.99,3194.87,0.2033
ORD-20745,2025-10-10,Clothing,Jeans,Middle East & Africa,6,208.5,77.76,130.74,0.6271
ORD-77204,2025-10-10,Electronics,Laptops,North America,5,1758.18,1376.78,381.4,0.2169
ORD-29650,2025-10-10,Home Goods,Chairs,Asia Pacific,2,1445.71,850.29,595.42,0.4119
ORD-71435,2025-10-10,Home Goods,Lamps,Asia Pacific,10,3462.28,2005.81,1456.47,0.4207
ORD-44040,2025-10-10,Home Goods,Desks,Latin America,5,1045.76,657.25,388.51,0.3715
ORD-78564,2025-10-10,Accessories,Headphones,North America,10,1321.03,575.83,745.2,0.5641
ORD-26706,2025-10-10,Home Goods,Chairs,Latin America,8,4068.78,2530.7,1538.08,0.378
ORD-80874,2025-10-10,Electronics,Tablets,Middle East & Africa,2,3833.47,2693.26,1140.21,0.2974
ORD-66855,2025-10-10,Home Goods,Sofas,North America,4,221.67,139.56,82.11,0.3704
ORD-42733,2025-10-10,Home Goods,Sofas,Europe,3,2327.23,1347.7,979.53,0.4209
ORD-81400,2025-10-10,Home Goods,Chairs,Europe,9,2803.85,1918.7,885.14,0.3157
ORD-45147,2025-10-10,Home Goods,Lamps,North America,7,1413.78,789.5,624.29,0.4416
ORD-67579,2025-10-10,Clothing,Sneakers,Middle East & Africa,5,284.03,138.26,145.77,0.5132
ORD-25939,2025-10-10,Accessories,Headphones,Latin America,2,339.54,186.96,152.59,0.4494
ORD-66420,2025-10-10,Accessories,Backpacks,Middle East & Africa,6,920.76,528.72,392.04,0.4258
ORD-70710,2025-10-10,Electronics,Monitors,Asia Pacific,4,7792.12,5401.45,2390.67,0.3068
ORD-15941,2025-10-11,Accessories,Headphones,Latin America,10,2290.15,1152.88,1137.27,0.4966
ORD-17048,2025-10-11,Accessories,Backpacks,Middle East & Africa,4,443.5,200.86,242.64,0.5471
ORD-48057,2025-10-11,Accessories,Chargers,Middle East & Africa,1,75.39,41.09,34.3,0.455
ORD-47002,2025-10-11,Accessories,Smartwatches,North America,4,671.39,323.16,348.23,0.5187
ORD-13183,2025-10-11,Electronics,Smartphones,Latin America,6,3561.47,2742.94,818.53,0.2298
ORD-76849,2025-10-11,Accessories,Headphones,Europe,2,226.53,95.33,131.21,0.5792
ORD-21537,2025-10-11,Clothing,Jackets,Middle East & Africa,9,443.38,146.45,296.93,0.6697
ORD-51147,2025-10-11,Accessories,Smartwatches,Middle East & Africa,8,809.35,454.35,355.0,0.4386
ORD-12618,2025-10-11,Home Goods,Chairs,Europe,10,4820.63,3057.88,1762.75,0.3657
ORD-92552,2025-10-11,Clothing,Sneakers,Latin America,1,31.21,11.6,19.61,0.6284
ORD-70302,2025-10-11,Accessories,Backpacks,Latin America,6,1134.27,459.1,675.17,0.5952
ORD-69697,2025-10-11,Home Goods,Desks,Middle East & Africa,4,2474.79,1391.94,1082.85,0.4376
ORD-98037,2025-10-11,Home Goods,Chairs,Middle East & Africa,2,673.07,458.75,214.32,0.3184
ORD-21403,2025-10-11,Home Goods,Desks,Middle East & Africa,9,2035.72,1238.09,797.64,0.3918
ORD-77862,2025-10-11,Electronics,Monitors,North America,1,1812.74,1140.57,672.17,0.3708
ORD-84692,2025-10-11,Clothing,Sneakers,North America,8,1119.27,380.38,738.9,0.6602
ORD-23785,2025-10-11,Clothing,Jeans,Asia Pacific,9,366.3,152.29,214.01,0.5842
ORD-29755,2025-10-11,Accessories,Chargers,North America,2,155.58,68.92,86.66,0.557
ORD-53116,2025-10-11,Clothing,Jackets,Middle East & Africa,4,207.05,94.53,112.52,0.5434
ORD-25519,2025-10-11,Accessories,Backpacks,North America,8,538.72,288.38,250.34,0.4647
ORD-55173,2025-10-11,Clothing,Sneakers,Latin America,8,270.98,101.45,169.53,0.6256
ORD-83948,2025-10-11,Accessories,Chargers,North America,5,1487.62,731.03,756.59,0.5086
ORD-61979,2025-10-11,Clothing,Sneakers,North America,7,459.21,187.24,271.96,0.5923
ORD-93510,2025-10-12,Electronics,Laptops,Europe,4,7228.8,5617.7,1611.1,0.2229
ORD-63921,2025-10-12,Clothing,T-Shirts,Asia Pacific,1,148.36,66.85,81.52,0.5494
ORD-55732,2025-10-12,Home Goods,Lamps,North America,7,3827.45,2653.96,1173.49,0.3066
ORD-16630,2025-10-12,Clothing,T-Shirts,North America,2,131.26,64.99,66.28,0.5049
ORD-74041,2025-10-12,Clothing,Jeans,Asia Pacific,4,504.32,217.45,286.86,0.5688
ORD-65133,2025-10-12,Home Goods,Sofas,Europe,1,611.03,419.6,191.43,0.3133
ORD-85096,2025-10-12,Electronics,Laptops,Europe,3,5194.89,3647.2,1547.69,0.2979
ORD-53962,2025-10-12,Electronics,Laptops,Europe,2,1724.88,1218.15,506.73,0.2938
ORD-61083,2025-10-12,Electronics,Laptops,Asia Pacific,10,19218.26,13947.48,5270.78,0.2743
ORD-77672,2025-10-12,Electronics,Monitors,Asia Pacific,2,2012.52,1241.4,771.11,0.3832
ORD-29909,2025-10-13,Clothing,Jeans,Asia Pacific,6,341.57,126.09,215.47,0.6308
ORD-12864,2025-10-13,Accessories,Backpacks,North America,10,1897.53,853.29,1044.25,0.5503
ORD-87267,2025-10-13,Electronics,Monitors,Middle East & Africa,2,2760.43,2163.74,596.69,0.2162
ORD-76165,2025-10-13,Accessories,Chargers,Europe,8,291.75,154.66,137.09,0.4699
ORD-66484,2025-10-13,Electronics,Smartphones,Latin America,7,6893.99,4764.24,2129.75,0.3089
ORD-48116,2025-10-13,Accessories,Backpacks,Middle East & Africa,9,2208.45,1282.68,925.77,0.4192
ORD-97136,2025-10-14,Home Goods,Desks,North America,10,3311.78,1843.28,1468.49,0.4434
ORD-21164,2025-10-14,Electronics,Smartphones,Middle East & Africa,4,6470.08,4990.41,1479.67,0.2287
ORD-40594,2025-10-14,Home Goods,Sofas,Latin America,8,5989.08,3000.15,2988.92,0.4991
ORD-56816,2025-10-14,Electronics,Tablets,Asia Pacific,4,4530.85,2865.35,1665.5,0.3676
ORD-55787,2025-10-14,Electronics,Laptops,North America,10,10015.26,6027.58,3987.67,0.3982
ORD-35094,2025-10-14,Clothing,T-Shirts,Asia Pacific,8,1052.26,371.76,680.5,0.6467
ORD-24951,2025-10-14,Clothing,T-Shirts,Middle East & Africa,6,536.6,224.44,312.16,0.5817
ORD-63324,2025-10-14,Accessories,Headphones,Europe,2,347.83,144.5,203.33,0.5846
ORD-65890,2025-10-14,Electronics,Tablets,Middle East & Africa,1,1676.69,1160.92,515.77,0.3076
ORD-41285,2025-10-14,Clothing,Jackets,Middle East & Africa,1,64.89,25.02,39.87,0.6144
ORD-86822,2025-10-14,Electronics,Smartphones,Asia Pacific,7,3212.29,2031.61,1180.68,0.3676
ORD-66751,2025-10-15,Home Goods,Desks,Middle East & Africa,10,4776.55,2777.13,1999.42,0.4186
ORD-42435,2025-10-15,Electronics,Tablets,Asia Pacific,1,1518.74,1088.64,430.1,0.2832
ORD-61145,2025-10-15,Accessories,Backpacks,North America,9,1343.15,683.16,659.99,0.4914
ORD-42552,2025-10-15,Accessories,Backpacks,Asia Pacific,2,179.38,74.52,104.86,0.5846
ORD-22294,2025-10-15,Accessories,Headphones,Latin America,8,2373.32,1279.68,1093.63,0.4608
ORD-13280,2025-10-15,Accessories,Smartwatches,Asia Pacific,8,1872.41,1025.3,847.11,0.4524
ORD-41178,2025-10-15,Home Goods,Desks,Europe,5,2881.55,1745.48,1136.07,0.3943
ORD-71576,2025-10-15,Clothing,Sneakers,Middle East & Africa,4,345.97,135.34,210.64,0.6088
ORD-80312,2025-10-15,Accessories,Backpacks,Asia Pacific,5,927.14,409.07,518.07,0.5588
ORD-60543,2025-10-15,Electronics,Laptops,Latin America,7,3678.78,2535.25,1143.52,0.3108
ORD-66768,2025-10-15,Clothing,Jackets,Asia Pacific,8,805.77,383.19,422.59,0.5244
ORD-77541,2025-10-15,Home Goods,Sofas,North America,1,569.12,365.27,203.85,0.3582
ORD-27323,2025-10-15,Home Goods,Sofas,Middle East & Africa,8,3980.64,2039.96,1940.69,0.4875
ORD-76046,2025-10-15,Clothing,Jackets,Asia Pacific,8,1031.84,348.09,683.75,0.6627
ORD-20879,2025-10-15,Accessories,Smartwatches,Asia Pacific,1,21.53,10.59,10.94,0.508
ORD-86184,2025-10-15,Electronics,Laptops,Asia Pacific,5,6684.47,4966.63,1717.84,0.257
ORD-32472,2025-10-15,Accessories,Headphones,North America,5,608.8,327.71,281.09,0.4617
ORD-12439,2025-10-15,Clothing,T-Shirts,Latin America,1,106.2,36.83,69.37,0.6532
ORD-15066,2025-10-15,Electronics,Monitors,Latin America,1,1808.05,1093.77,714.28,0.3951
ORD-39488,2025-10-15,Clothing,T-Shirts,Latin America,2,180.27,73.22,107.05,0.5938
ORD-67867,2025-10-15,Home Goods,Lamps,Latin America,5,2110.21,1289.44,820.77,0.389
ORD-65167,2025-10-16,Accessories,Smartwatches,North America,1,132.83,59.46,73.37,0.5524
ORD-41283,2025-10-16,Accessories,Headphones,Asia Pacific,1,244.4,102.81,141.59,0.5793
ORD-94092,2025-10-16,Home Goods,Chairs,North America,1,472.37,275.21,197.17,0.4174
ORD-97224,2025-10-16,Clothing,Jackets,Middle East & Africa,2,260.83,125.45,135.38,0.519
ORD-15063,2025-10-16,Accessories,Smartwatches,Middle East & Africa,7,1174.71,611.86,562.85,0.4791
ORD-82954,2025-10-16,Electronics,Smartphones,Asia Pacific,10,14567.77,10086.57,4481.2,0.3076
ORD-22237,2025-10-16,Home Goods,Chairs,North America,4,2033.63,1139.62,894.01,0.4396
ORD-53912,2025-10-16,Clothing,Sneakers,Latin America,8,1136.81,420.72,716.09,0.6299
ORD-28927,2025-10-16,Electronics,Smartphones,Latin America,4,5773.34,4056.53,1716.81,0.2974
ORD-74620,2025-10-16,Accessories,Backpacks,Latin America,4,69.4,37.02,32.38,0.4666
ORD-60909,2025-10-16,Electronics,Smartphones,North America,7,8083.24,5197.01,2886.24,0.3571
ORD-97280,2025-10-16,Home Goods,Chairs,Middle East & Africa,2,589.04,361.69,227.35,0.386
ORD-35360,2025-10-16,Clothing,Jackets,Latin America,4,310.83,121.22,189.61,0.61
ORD-52691,2025-10-16,Home Goods,Lamps,Latin America,5,2482.22,1328.84,1153.39,0.4647
ORD-26399,2025-10-16,Accessories,Backpacks,Latin America,9,1974.88,914.29,1060.6,0.537
ORD-58651,2025-10-17,Home Goods,Lamps,Europe,2,1218.49,793.0,425.49,0.3492
ORD-90256,2025-10-17,Accessories,Headphones,Middle East & Africa,1,47.17,28.0,19.17,0.4064
ORD-40355,2025-10-17,Electronics,Smartphones,Asia Pacific,6,7270.15,5597.16,1672.98,0.2301
ORD-12397,2025-10-17,Electronics,Laptops,Latin America,9,11864.08,7187.88,4676.2,0.3941
ORD-82511,2025-10-17,Accessories,Headphones,Middle East & Africa,6,1689.44,796.59,892.85,0.5285
ORD-52743,2025-10-17,Home Goods,Lamps,Europe,6,2883.86,1974.34,909.52,0.3154
ORD-97401,2025-10-17,Electronics,Tablets,Asia Pacific,5,4608.93,3573.6,1035.33,0.2246
ORD-21683,2025-10-17,Home Goods,Desks,Middle East & Africa,8,2324.21,1592.45,731.76,0.3148
ORD-31812,2025-10-17,Accessories,Headphones,Middle East & Africa,7,1247.18,658.97,588.21,0.4716
ORD-24742,2025-10-17,Home Goods,Sofas,Europe,4,2340.42,1516.45,823.97,0.3521
ORD-61177,2025-10-17,Electronics,Smartphones,North America,3,3125.21,2215.65,909.56,0.291
ORD-45205,2025-10-17,Accessories,Chargers,Latin America,9,1275.68,763.01,512.67,0.4019
ORD-70866,2025-10-18,Clothing,Sneakers,Europe,3,432.07,174.05,258.02,0.5972
ORD-61845,2025-10-18,Home Goods,Sofas,Latin America,6,1397.32,717.51,679.81,0.4865
ORD-39607,2025-10-18,Electronics,Smartphones,Europe,3,5035.38,3712.12,1323.26,0.2628
ORD-54093,2025-10-18,Home Goods,Chairs,Europe,7,5005.74,2772.54,2233.2,0.4461
ORD-27947,2025-10-18,Clothing,Jeans,Asia Pacific,9,859.04,331.24,527.8,0.6144
ORD-91137,2025-10-18,Clothing,T-Shirts,Middle East & Africa,5,558.24,206.56,351.67,0.63
ORD-36716,2025-10-18,Clothing,Jackets,Middle East & Africa,1,124.44,41.37,83.07,0.6675
ORD-26161,2025-10-18,Accessories,Backpacks,Asia Pacific,10,396.75,217.33,179.42,0.4522
ORD-71570,2025-10-18,Accessories,Headphones,Asia Pacific,3,750.31,439.28,311.03,0.4145
ORD-11221,2025-10-18,Accessories,Smartwatches,Europe,8,1657.33,778.4,878.93,0.5303
ORD-60745,2025-10-18,Home Goods,Sofas,Latin America,4,2420.01,1657.88,762.14,0.3149
ORD-89153,2025-10-18,Clothing,Sneakers,North America,2,207.51,68.08,139.43,0.6719
ORD-18357,2025-10-18,Accessories,Smartwatches,Europe,8,1197.92,570.91,627.01,0.5234
ORD-85793,2025-10-18,Home Goods,Chairs,North America,10,7260.81,4179.42,3081.39,0.4244
ORD-56781,2025-10-18,Electronics,Monitors,Middle East & Africa,8,7307.99,5176.44,2131.55,0.2917
ORD-95812,2025-10-19,Electronics,Monitors,Europe,1,947.67,736.89,210.78,0.2224
ORD-69863,2025-10-19,Home Goods,Desks,North America,7,2233.45,1412.64,820.81,0.3675
ORD-81214,2025-10-19,Home Goods,Desks,Middle East & Africa,9,5737.31,3212.08,2525.23,0.4401
ORD-60083,2025-10-19,Accessories,Backpacks,North America,4,971.56,512.65,458.91,0.4723
ORD-55206,2025-10-19,Clothing,T-Shirts,Latin America,7,450.14,189.87,260.26,0.5782
ORD-58305,2025-10-19,Accessories,Backpacks,Asia Pacific,5,979.13,430.28,548.84,0.5605
ORD-17079,2025-10-19,Electronics,Smartphones,Europe,2,1426.69,1054.33,372.36,0.261
ORD-22155,2025-10-19,Home Goods,Chairs,Europe,9,5869.28,3791.56,2077.73,0.354
ORD-41899,2025-10-20,Clothing,Sneakers,Latin America,8,840.04,314.19,525.85,0.626
ORD-45640,2025-10-20,Clothing,Jeans,Europe,8,956.77,376.04,580.73,0.607
ORD-40981,2025-10-20,Electronics,Laptops,Latin America,7,9462.43,7477.94,1984.49,0.2097
ORD-68399,2025-10-20,Accessories,Smartwatches,Asia Pacific,8,2076.53,1096.28,980.24,0.4721
ORD-79605,2025-10-20,Home Goods,Chairs,Europe,7,2146.04,1261.45,884.59,0.4122
ORD-57237,2025-10-20,Clothing,Jeans,Middle East & Africa,5,403.56,201.39,202.17,0.501
ORD-50477,2025-10-20,Accessories,Smartwatches,Asia Pacific,1,99.65,48.78,50.87,0.5105
ORD-70300,2025-10-20,Clothing,Jeans,North America,7,305.42,97.57,207.85,0.6805
ORD-82027,2025-10-20,Clothing,Jeans,North America,3,71.22,28.54,42.68,0.5993
ORD-17934,2025-10-20,Home Goods,Lamps,Europe,7,4834.87,3000.07,1834.8,0.3795
ORD-82205,2025-10-20,Electronics,Smartphones,Latin America,6,5994.85,3631.93,2362.92,0.3942
ORD-68632,2025-10-20,Home Goods,Lamps,North America,2,705.88,364.52,341.36,0.4836
ORD-38689,2025-10-20,Electronics,Monitors,Middle East & Africa,4,5791.56,3505.09,2286.47,0.3948
ORD-78213,2025-10-20,Clothing,Sneakers,North America,7,255.86,99.07,156.8,0.6128
ORD-74819,2025-10-20,Electronics,Laptops,Europe,6,2887.21,1885.5,1001.71,0.3469
ORD-87236,2025-10-20,Accessories,Smartwatches,Middle East & Africa,5,223.76,110.88,112.89,0.5045
ORD-46257,2025-10-20,Accessories,Chargers,North America,9,1476.55,628.75,847.8,0.5742
ORD-70313,2025-10-20,Accessories,Headphones,Middle East & Africa,6,842.21,422.61,419.6,0.4982
ORD-47773,2025-10-20,Accessories,Headphones,Middle East & Africa,5,1300.21,677.57,622.64,0.4789
ORD-40374,2025-10-20,Electronics,Laptops,North America,2,2717.0,1884.14,832.86,0.3065
ORD-50345,2025-10-21,Accessories,Headphones,North America,5,337.65,169.58,168.08,0.4978
ORD-36090,2025-10-21,Home Goods,Desks,Europe,3,1013.8,522.94,490.86,0.4842
ORD-65147,2025-10-21,Accessories,Backpacks,Middle East & Africa,6,475.31,271.27,204.04,0.4293
ORD-49907,2025-10-21,Electronics,Tablets,Middle East & Africa,3,3814.31,2546.7,1267.61,0.3323
ORD-85747,2025-10-21,Home Goods,Lamps,Latin America,1,432.92,232.82,200.1,0.4622
ORD-37603,2025-10-21,Electronics,Laptops,Europe,1,1125.93,769.54,356.39,0.3165
ORD-70027,2025-10-21,Home Goods,Sofas,Middle East & Africa,10,6979.61,4056.1,2923.52,0.4189
ORD-18060,2025-10-21,Accessories,Chargers,Europe,7,740.28,437.5,302.78,0.409
ORD-86239,2025-10-21,Accessories,Smartwatches,Middle East & Africa,8,1399.46,779.17,620.29,0.4432
ORD-83251,2025-10-21,Electronics,Laptops,Europe,9,9289.53,6729.58,2559.95,0.2756
ORD-15533,2025-10-21,Electronics,Monitors,Europe,10,14374.0,9417.3,4956.7,0.3448
ORD-14598,2025-10-21,Clothing,Jeans,North America,9,278.67,99.78,178.89,0.642
ORD-90486,2025-10-22,Home Goods,Sofas,Europe,8,5858.96,3549.24,2309.71,0.3942
ORD-77264,2025-10-22,Clothing,Sneakers,Asia Pacific,7,540.67,173.55,367.12,0.679
ORD-80839,2025-10-22,Home Goods,Lamps,Latin America,9,1836.42,1093.82,742.6,0.4044
ORD-57736,2025-10-22,Home Goods,Chairs,Middle East & Africa,9,3881.24,2190.46,1690.78,0.4356
ORD-50162,2025-10-22,Electronics,Tablets,North America,2,3854.39,2959.84,894.55,0.2321
ORD-79697,2025-10-22,Electronics,Tablets,Latin America,8,4676.14,3086.01,1590.13,0.3401
ORD-65172,2025-10-22,Home Goods,Chairs,Latin America,3,2329.73,1523.69,806.04,0.346
ORD-44423,2025-10-22,Accessories,Backpacks,Europe,9,199.79,102.93,96.86,0.4848
ORD-49279,2025-10-22,Home Goods,Sofas,Middle East & Africa,6,1076.8,678.66,398.14,0.3697
ORD-74451,2025-10-22,Electronics,Monitors,Europe,3,980.64,620.51,360.13,0.3672
ORD-22009,2025-10-22,Clothing,Jackets,Asia Pacific,3,364.99,168.62,196.37,0.538
ORD-64696,2025-10-22,Accessories,Headphones,Middle East & Africa,7,743.96,352.89,391.07,0.5257
ORD-21033,2025-10-22,Electronics,Laptops,Asia Pacific,4,1988.71,1507.44,481.27,0.242
ORD-48184,2025-10-22,Electronics,Laptops,Middle East & Africa,10,12802.14,9564.4,3237.74,0.2529
ORD-29976,2025-10-22,Accessories,Smartwatches,North America,4,387.0,173.06,213.94,0.5528
ORD-49051,2025-10-23,Clothing,Jackets,North America,1,140.8,56.79,84.01,0.5967
ORD-46740,2025-10-23,Accessories,Chargers,Europe,3,869.54,359.25,510.29,0.5868
ORD-52368,2025-10-23,Home Goods,Lamps,Europe,4,1843.43,1209.57,633.86,0.3438
ORD-16481,2025-10-23,Clothing,Jeans,Latin America,1,136.47,59.98,76.49,0.5605
ORD-15515,2025-10-23,Clothing,Sneakers,Asia Pacific,6,826.21,262.92,563.3,0.6818
ORD-55975,2025-10-23,Clothing,T-Shirts,Latin America,6,536.88,218.91,317.97,0.5923
ORD-81704,2025-10-23,Electronics,Tablets,Latin America,3,4705.6,3413.2,1292.4,0.2747
ORD-75052,2025-10-23,Accessories,Backpacks,Europe,8,1258.28,733.16,525.12,0.4173
ORD-91775,2025-10-23,Electronics,Laptops,Latin America,1,1838.82,1206.88,631.94,0.3437
ORD-54181,2025-10-23,Home Goods,Lamps,Asia Pacific,10,7691.59,4571.74,3119.86,0.4056
ORD-59568,2025-10-23,Clothing,T-Shirts,Middle East & Africa,5,288.93,120.83,168.1,0.5818
ORD-72035,2025-10-23,Electronics,Tablets,Middle East & Africa,3,2091.9,1480.63,611.27,0.2922
ORD-13180,2025-10-23,Electronics,Monitors,Asia Pacific,1,1282.17,829.33,452.84,0.3532
ORD-13154,2025-10-24,Home Goods,Sofas,North America,5,3765.71,2468.71,1297.0,0.3444
ORD-21824,2025-10-24,Accessories,Headphones,Latin America,2,276.71,161.54,115.17,0.4162
ORD-56480,2025-10-24,Electronics,Laptops,North America,10,11637.27,7933.51,3703.76,0.3183
ORD-63740,2025-10-24,Accessories,Smartwatches,North America,2,304.02,134.08,169.94,0.559
ORD-37776,2025-10-24,Home Goods,Sofas,Asia Pacific,3,706.71,457.7,249.01,0.3523
ORD-41192,2025-10-24,Accessories,Backpacks,Latin America,2,263.28,138.57,124.71,0.4737
ORD-19225,2025-10-24,Accessories,Chargers,Europe,5,1138.59,570.81,567.78,0.4987
ORD-76056,2025-10-24,Electronics,Monitors,Latin America,9,14673.82,9118.66,5555.17,0.3786
ORD-14068,2025-10-24,Clothing,Sneakers,Europe,2,71.06,22.02,49.04,0.6901
ORD-52150,2025-10-24,Clothing,Jeans,Asia Pacific,2,153.04,75.59,77.45,0.5061
ORD-10837,2025-10-24,Electronics,Tablets,Europe,5,6030.71,4775.96,1254.75,0.2081
ORD-69516,2025-10-24,Home Goods,Desks,Europe,6,1023.04,606.15,416.89,0.4075
ORD-54086,2025-10-24,Accessories,Chargers,Middle East & Africa,4,299.01,153.59,145.42,0.4863
ORD-87898,2025-10-24,Electronics,Monitors,Asia Pacific,7,7794.55,5504.62,2289.92,0.2938
ORD-77239,2025-10-24,Home Goods,Lamps,Europe,9,5037.95,3287.71,1750.24,0.3474
ORD-14253,2025-10-24,Home Goods,Desks,North America,7,4084.14,2763.55,1320.59,0.3233
ORD-80429,2025-10-25,Clothing,Jeans,Middle East & Africa,4,349.94,161.96,187.97,0.5372
ORD-29218,2025-10-25,Clothing,Jeans,Middle East & Africa,6,561.93,169.25,392.67,0.6988
ORD-86072,2025-10-25,Home Goods,Lamps,Europe,4,1556.68,906.88,649.8,0.4174
ORD-64048,2025-10-25,Clothing,T-Shirts,Europe,9,1055.33,507.69,547.64,0.5189
ORD-52554,2025-10-25,Accessories,Backpacks,Middle East & Africa,4,468.82,240.93,227.88,0.4861
ORD-40468,2025-10-25,Electronics,Smartphones,North America,3,2279.83,1567.65,712.17,0.3124
ORD-52200,2025-10-25,Home Goods,Lamps,Middle East & Africa,3,1867.31,960.46,906.84,0.4856
ORD-76689,2025-10-25,Electronics,Tablets,Asia Pacific,3,4074.98,2823.68,1251.3,0.3071
ORD-21921,2025-10-25,Electronics,Smartphones,Latin America,3,4024.15,2605.7,1418.45,0.3525
